time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
12.173131,0.2147,-0.2006,0.0215,0.295
12.179526,0.2389,-0.2272,0.0751,0.338
12.189108,0.1720,-0.2634,0.0046,0.315
12.210094,0.1247,-0.3187,-0.1199,0.363
12.211126,0.0942,-0.3214,-0.2225,0.402
12.214684,0.0544,-0.3815,-0.2059,0.437
12.221584,0.0551,-0.4273,-0.1855,0.469
12.229141,0.0580,-0.3844,-0.1924,0.434
12.237905,0.0460,-0.3965,-0.1567,0.429
12.245780,0.0672,-0.3919,-0.0955,0.409
12.253970,0.0925,-0.3465,-0.0656,0.365
12.261405,0.0507,-0.3371,-0.0570,0.346
12.269812,0.0615,-0.3445,-0.0699,0.357
12.278257,0.0320,-0.3709,-0.0873,0.382
12.286538,-0.0211,-0.4525,-0.0519,0.456
12.296611,-0.0142,-0.5771,-0.0639,0.581
12.303638,-0.0476,-0.7209,-0.1212,0.733
12.325071,-0.0069,-0.8121,-0.1379,0.824
12.326206,-0.0448,-0.9104,-0.1097,0.918
12.330541,-0.0733,-1.0110,-0.1012,1.019
12.335546,-0.0903,-1.0854,-0.1286,1.097
12.345102,-0.1149,-1.1238,-0.0752,1.132
12.352107,-0.1373,-1.1286,-0.0318,1.137
12.360700,-0.1147,-1.1168,-0.1201,1.129
12.368715,-0.1474,-1.0761,-0.1755,1.100
12.379092,-0.1754,-0.9685,-0.1454,0.995
12.385087,-0.1252,-0.9015,0.0109,0.910
12.396001,-0.0492,-0.8249,0.0145,0.827
12.402953,0.0149,-0.8202,0.1141,0.828
12.418732,0.0294,-0.8921,0.2074,0.916
12.419516,0.0585,-0.9784,0.1779,0.996
12.427451,0.0955,-1.1150,0.0952,1.123
12.434661,0.0995,-1.3186,0.0739,1.324
12.444097,0.1227,-1.4576,0.0273,1.463
12.450608,0.0934,-1.5941,0.0412,1.597
12.459716,0.0714,-1.7187,0.0169,1.720
12.466304,0.0065,-1.7811,0.0354,1.781
12.476108,-0.0202,-1.7835,0.0271,1.784
12.482281,-0.0255,-1.7405,0.0447,1.741
12.491199,-0.0334,-1.6711,0.0358,1.672
12.498819,0.0377,-1.6184,0.0102,1.619
12.510118,0.0659,-1.6041,-0.0038,1.605
12.515546,0.1593,-1.6113,-0.0804,1.621
12.531636,0.1310,-1.6424,-0.0135,1.648
12.532623,0.0604,-1.7525,-0.0284,1.754
12.540907,0.0400,-1.8914,-0.1488,1.898
12.549038,0.0289,-1.9512,-0.1893,1.961
12.559670,-0.0040,-2.0110,-0.2072,2.022
12.565306,-0.0300,-2.0421,-0.2483,2.057
12.576164,-0.0468,-1.9894,-0.2103,2.001
12.581319,-0.0952,-1.8937,-0.0840,1.898
12.593511,-0.1321,-1.7261,-0.0096,1.731
12.597707,-0.1219,-1.5537,-0.0128,1.559
12.612154,-0.1146,-1.3670,-0.0759,1.374
12.618841,-0.0745,-1.1994,-0.1273,1.208
12.637312,-0.0709,-1.0342,-0.2027,1.056
12.638217,-0.0224,-0.9576,-0.1586,0.971
12.639909,0.0590,-0.8906,-0.0900,0.897
12.646149,0.0616,-0.8786,-0.0938,0.886
12.655637,0.0621,-0.9098,-0.0291,0.912
12.663134,0.0701,-0.9217,-0.0053,0.924
12.672104,0.0525,-0.9720,0.0082,0.973
12.680344,0.0137,-0.9792,-0.0318,0.980
12.688549,-0.0512,-0.9504,-0.0417,0.953
12.695951,0.0060,-0.8522,-0.0607,0.854
12.704212,0.0394,-0.7420,-0.0672,0.746
12.716460,0.0561,-0.6055,-0.0680,0.612
12.720940,0.0787,-0.4689,-0.1075,0.487
12.728421,0.1497,-0.4138,-0.2581,0.510
12.737225,0.1761,-0.3777,-0.2951,0.511
12.745127,0.2129,-0.4757,-0.1923,0.556
12.753671,0.1789,-0.5235,-0.0314,0.554
12.762469,0.1764,-0.6860,0.0152,0.709
12.770142,0.0931,-0.7552,-0.0859,0.766
12.778502,-0.0186,-0.8076,-0.1249,0.817
12.787719,-0.0797,-0.8361,-0.1381,0.851
12.794779,-0.2077,-0.8885,-0.2987,0.960
12.803139,-0.2377,-0.8403,-0.3842,0.954
12.818543,-0.2273,-0.7443,-0.3381,0.849
12.819424,-0.0739,-0.6268,-0.3774,0.735
12.827953,0.0198,-0.4590,-0.4148,0.619
12.835873,-0.0512,-0.3463,-0.3116,0.469
12.844459,-0.0426,-0.2766,-0.3181,0.424
12.852045,-0.1197,-0.1974,-0.1927,0.301
12.861186,-0.1963,-0.2810,-0.0884,0.354
12.868964,-0.2372,-0.3357,-0.0978,0.423
12.877626,-0.2135,-0.3641,-0.0249,0.423
12.885274,-0.2355,-0.4691,-0.0366,0.526
12.893007,-0.2501,-0.5165,-0.0606,0.577
12.901637,-0.0760,-0.5183,-0.3462,0.628
12.919911,-0.1687,-0.5153,-0.1388,0.560
12.920926,-0.2226,-0.4453,-0.1444,0.518
12.926603,-0.1660,-0.4183,-0.1879,0.488
12.934103,-0.1285,-0.3362,-0.2431,0.434
12.943339,-0.0602,-0.1942,-0.2795,0.346
12.950847,0.0384,-0.0235,-0.2712,0.275
12.959331,0.1149,0.0251,-0.2925,0.315
12.967268,0.1591,0.2604,-0.2072,0.369
12.976132,0.2598,0.3544,-0.1135,0.454
12.983778,0.2878,0.4580,-0.0107,0.541
12.993403,0.3843,0.5017,-0.0316,0.633
13.000304,0.4772,0.5766,-0.0445,0.750
13.013679,0.5285,0.5750,-0.0728,0.784
13.015466,0.5191,0.5303,-0.1243,0.752
13.042082,0.4567,0.5097,-0.1849,0.709
13.042868,0.3273,0.4867,-0.3268,0.671
13.043062,0.2363,0.3894,-0.3472,0.573
13.049381,0.1548,0.2993,-0.2992,0.451
13.057189,0.0879,0.2690,-0.2211,0.359
13.065379,-0.0102,0.2171,-0.1582,0.269
13.073115,-0.0889,0.2180,-0.1762,0.294
13.082306,-0.1508,0.2499,-0.1563,0.331
13.092163,-0.0984,0.3442,-0.1409,0.385
13.098468,-0.0009,0.3738,-0.1447,0.401
13.112252,-0.0279,0.4920,-0.0741,0.498
13.114933,-0.0451,0.5648,-0.0944,0.574
13.136721,-0.0044,0.5921,-0.1838,0.620
13.138195,-0.0997,0.6170,-0.3187,0.702
13.145383,-0.1828,0.5629,-0.2914,0.660
13.147134,-0.2081,0.5399,-0.3134,0.658
13.159924,-0.2070,0.4832,-0.2579,0.586
13.164222,-0.2031,0.4049,-0.2589,0.522
13.176752,-0.1079,0.4102,-0.2715,0.504
13.180365,-0.1100,0.5159,-0.2597,0.588
13.189465,-0.0113,0.6071,-0.1570,0.627
13.196243,0.0783,0.7316,-0.1108,0.744
13.206320,0.1608,0.8370,-0.1512,0.866
13.214559,0.2365,0.9113,-0.1556,0.954
13.220608,0.3368,1.0071,-0.1217,1.069
13.241184,0.3323,0.9952,-0.1829,1.065
13.242228,0.2926,0.9714,-0.2462,1.044
13.248996,0.3343,0.9524,-0.2710,1.045
13.253708,0.3406,0.9453,-0.2337,1.032
13.262141,0.4143,0.9287,-0.2900,1.057
13.271080,0.3111,0.9599,-0.2604,1.042
13.278956,0.1936,1.0246,-0.1815,1.058
13.289020,0.1999,1.1252,-0.2338,1.167
13.296837,0.1889,1.1875,-0.3413,1.250
13.303116,0.0223,1.2498,-0.3437,1.296
13.323447,-0.0016,1.3001,-0.3250,1.340
13.324555,-0.0048,1.3192,-0.3880,1.375
13.331192,-0.0972,1.3167,-0.3556,1.367
13.335596,-0.1617,1.2710,-0.2714,1.310
13.344381,-0.2437,1.2469,-0.3722,1.324
13.352795,-0.2642,1.1867,-0.3688,1.270
13.360895,-0.1900,1.1120,-0.1345,1.136
13.369128,-0.0469,1.0661,-0.0514,1.068
13.377787,0.0768,1.0608,-0.2914,1.103
13.384724,0.0355,1.0819,-0.1490,1.093
13.393172,0.0322,1.1005,0.0171,1.101
13.401976,0.0451,1.1025,-0.0885,1.107
13.421728,0.0338,1.0782,-0.2720,1.113
13.423020,0.1009,1.0659,-0.2378,1.097
13.428912,0.1964,1.0583,-0.0676,1.079
13.434275,0.1865,1.1082,-0.0865,1.127
13.443353,0.1050,1.0959,-0.0504,1.102
13.451342,0.1052,1.0860,0.0198,1.091
13.459409,0.0120,1.0259,-0.0812,1.029
13.466343,-0.0595,1.0401,-0.0616,1.044
13.474976,-0.1335,0.9873,-0.0124,0.996
13.484074,-0.0648,1.0400,-0.0554,1.043
13.492613,-0.0513,1.0855,-0.1531,1.097
13.500680,-0.0289,1.1526,-0.2169,1.173
13.510578,0.0339,1.1861,-0.2067,1.204
13.516141,0.1734,1.2412,-0.2590,1.280
13.536260,0.1080,1.2436,-0.2588,1.275
13.537075,0.0866,1.2269,-0.2228,1.250
13.542879,0.0515,1.2341,-0.2178,1.254
13.548598,-0.0454,1.2413,-0.2651,1.270
13.558120,-0.0822,1.2822,-0.2181,1.303
13.565600,-0.1121,1.3326,-0.1371,1.344
13.575750,-0.1608,1.3879,-0.1201,1.402
13.582058,-0.1783,1.4145,-0.2410,1.446
13.592457,-0.2001,1.4243,-0.2184,1.455
13.598569,-0.1690,1.4437,-0.1386,1.460
13.611345,-0.1136,1.4344,-0.1018,1.443
13.615251,-0.0242,1.3533,-0.0693,1.355
13.641049,-0.0776,1.2435,-0.0099,1.246
13.642247,-0.1619,1.1338,0.0002,1.145
13.643047,-0.1455,0.9787,-0.1323,0.998
13.649050,-0.0861,0.9193,-0.1355,0.933
13.658523,-0.0508,0.8958,-0.0248,0.898
13.663990,-0.0126,0.9250,-0.0485,0.926
13.676335,-0.0239,0.9445,-0.0746,0.948
13.680457,-0.0632,0.9928,-0.0267,0.995
13.692716,-0.1090,0.9908,0.1361,1.006
13.697189,-0.0922,0.9697,0.2180,0.998
13.706512,-0.1851,0.9510,0.0906,0.973
13.713754,-0.2367,0.9349,0.0214,0.965
13.721383,-0.3026,0.8613,0.0170,0.913
13.738924,-0.3562,0.8308,-0.1048,0.910
13.739998,-0.4168,0.8170,-0.1799,0.935
13.748771,-0.4466,0.8964,-0.2207,1.026
13.754549,-0.3548,0.9445,-0.2323,1.035
13.762607,-0.3015,1.0188,-0.2597,1.094
13.770857,-0.2939,1.1026,-0.2168,1.162
13.779506,-0.2480,1.2725,-0.3163,1.334
13.787802,-0.2242,1.4184,-0.4069,1.493
13.796192,-0.2389,1.5953,-0.2971,1.640
13.804151,-0.1343,1.7842,-0.3574,1.825
13.825135,-0.2286,1.9731,-0.3959,2.025
13.826818,-0.1917,2.1812,-0.4218,2.230
13.833753,-0.1478,2.3248,-0.4135,2.366
13.835666,-0.1280,2.4804,-0.3208,2.504
13.844669,-0.0172,2.5427,-0.2292,2.553
13.852868,0.0506,2.6795,-0.3211,2.699
13.860858,0.0493,2.6369,-0.1813,2.644
13.868913,0.0313,2.5945,-0.2729,2.609
13.877350,-0.0461,2.4016,-0.2403,2.414
13.885091,-0.1499,2.1609,-0.2896,2.185
13.896166,-0.2036,1.9444,-0.2707,1.974
13.902126,-0.1833,1.7805,-0.0910,1.792
13.927052,-0.1823,1.6430,-0.0691,1.655
13.927821,-0.2220,1.5775,-0.1446,1.600
13.928099,-0.1804,1.5598,-0.1176,1.575
13.934350,-0.1891,1.5301,-0.2035,1.555
13.943120,-0.2074,1.4884,-0.3618,1.546
13.951240,-0.1686,1.4610,-0.4688,1.544
13.959790,-0.1805,1.4381,-0.4796,1.527
13.968325,-0.1808,1.3768,-0.6145,1.519
13.977172,-0.1240,1.3224,-0.5629,1.443
13.984008,0.0934,1.2149,-0.1604,1.229
13.993956,0.1052,1.2150,-0.1686,1.231
13.999773,0.0867,1.2295,-0.4167,1.301
14.018551,0.0184,1.2080,-0.4524,1.290
14.019309,-0.0283,1.1696,-0.4075,1.239
14.025020,-0.0295,1.1432,-0.4058,1.213
14.033179,-0.0096,1.0929,-0.3992,1.164
14.041667,0.0129,1.0473,-0.4882,1.156
14.049252,0.0114,1.0616,-0.5033,1.175
14.059389,0.0436,1.0854,-0.4616,1.180
14.066048,0.0974,1.1092,-0.3822,1.177
14.074588,0.0990,1.1544,-0.3005,1.197
14.082336,0.0938,1.1471,-0.3211,1.195
14.090416,0.0909,1.1877,-0.3651,1.246
14.098808,0.0932,1.1853,-0.4157,1.260
14.110754,0.0836,1.1542,-0.4636,1.247
14.115030,0.0114,1.1542,-0.4419,1.236
14.135360,0.0632,1.1327,-0.4346,1.215
14.136150,0.1046,1.1351,-0.4420,1.223
14.143203,0.1290,1.1470,-0.3925,1.219
14.147810,0.1675,1.1660,-0.3215,1.221
14.157794,0.1894,1.1684,-0.3125,1.224
14.163980,0.1783,1.1755,-0.3940,1.253
14.175062,0.1076,1.1828,-0.4727,1.278
14.180872,0.0421,1.1708,-0.5610,1.299
14.191681,0.0128,1.1492,-0.5039,1.255
14.196585,0.0361,1.1252,-0.3735,1.186
14.204473,0.0740,1.1106,-0.2891,1.150
14.213295,0.1000,1.0602,-0.2673,1.098
14.221763,0.1167,1.0360,-0.2910,1.082
14.240128,0.1095,1.0070,-0.2360,1.040
14.240884,0.1356,0.9661,-0.2195,1.000
14.249462,0.1351,0.9419,-0.1644,0.966
14.254743,0.1251,0.9201,-0.1023,0.934
14.262494,0.1099,0.9318,-0.0879,0.942
14.270956,0.0682,0.9077,-0.0831,0.914
14.279265,0.0595,0.8667,0.0295,0.869
14.287164,0.0455,0.7684,0.0299,0.770
14.295413,0.0096,0.7036,-0.0341,0.704
14.303841,-0.0195,0.5908,-0.0312,0.592
14.323044,-0.0442,0.4781,0.0192,0.481
14.323989,-0.0666,0.3892,0.0379,0.397
14.332530,-0.0246,0.3434,0.0370,0.346
14.336558,0.0647,0.3909,-0.0123,0.396
14.344409,0.1205,0.3353,0.1050,0.371
14.353157,0.1451,0.2774,0.1624,0.353
14.362741,0.1601,0.2027,0.2176,0.338
14.368557,0.1081,0.0993,0.2131,0.259
14.377291,0.0634,-0.0352,0.1566,0.173
14.385340,0.0210,-0.1960,0.0979,0.220
14.394241,-0.0187,-0.3304,0.0797,0.340
14.401607,-0.0731,-0.4434,0.0819,0.457
14.416776,-0.1108,-0.4871,0.0550,0.503
14.418573,-0.1125,-0.4972,0.0848,0.517
14.426045,-0.0978,-0.4763,0.1187,0.501
14.435398,-0.1116,-0.4172,0.0707,0.438
14.447233,-0.0652,-0.3987,0.1159,0.420
14.450216,0.0151,-0.4210,0.1659,0.453
14.459373,0.0430,-0.4575,0.1757,0.492
14.467854,0.0716,-0.5922,0.1382,0.612
14.476153,0.0455,-0.7148,0.1155,0.725
14.483564,0.0368,-0.8614,0.0834,0.866
14.493522,0.0402,-1.0295,0.0295,1.031
14.499944,0.0273,-1.2001,0.0656,1.202
14.519489,0.0579,-1.2845,0.1849,1.299
14.521046,0.0627,-1.3451,0.2270,1.366
14.529160,0.0152,-1.4296,0.1686,1.440
14.533020,-0.0152,-1.4853,0.0479,1.486
14.540908,-0.0552,-1.5171,0.0129,1.518
14.549091,-0.0425,-1.5418,0.0107,1.542
14.557442,0.0418,-1.6025,0.0822,1.605
14.565574,0.0971,-1.6679,0.1438,1.677
14.573777,0.1309,-1.7501,0.0762,1.757
14.582009,0.1623,-1.8252,-0.0250,1.833
14.590918,0.1246,-1.8906,-0.0431,1.895
14.600043,0.0773,-1.9633,-0.1172,1.968
14.607954,0.0297,-2.0146,-0.0964,2.017
14.615262,0.0317,-2.0467,-0.0021,2.047
14.627099,0.0689,-2.0452,-0.0277,2.047
14.631673,0.0740,-2.0438,-0.1323,2.049
14.651226,0.1553,-2.0640,-0.1201,2.073
14.651936,0.1046,-2.0913,-0.0798,2.095
14.656755,0.0826,-2.1019,-0.0900,2.105
14.664377,0.0794,-2.1651,-0.0981,2.169
14.674745,0.1168,-2.1997,-0.0131,2.203
14.681039,0.1592,-2.2748,0.0794,2.282
14.692453,0.1662,-2.3164,0.0816,2.324
14.696831,0.1862,-2.3771,0.0085,2.384
14.705869,0.1136,-2.3969,-0.1286,2.403
14.713630,0.0773,-2.3522,-0.2234,2.364
14.722347,0.0980,-2.2763,-0.1132,2.281
14.740861,0.2164,-2.2029,0.0322,2.214
14.741812,0.2632,-2.1391,0.0624,2.156
14.751470,0.2602,-2.0847,0.0018,2.101
14.755958,0.2385,-2.0543,-0.0228,2.068
14.763198,0.1958,-2.0024,-0.0550,2.013
14.771264,0.1458,-1.9599,-0.0870,1.967
14.779346,0.1078,-1.9606,-0.1191,1.967
14.788667,0.0405,-1.9373,-0.0143,1.938
14.796296,0.0636,-1.9355,0.1314,1.941
14.804841,0.1625,-1.9025,0.1154,1.913
14.824845,0.1465,-1.8168,0.0451,1.823
14.826072,0.1857,-1.7382,0.0611,1.749
14.833090,0.1989,-1.6597,0.0508,1.672
14.836647,0.1693,-1.5523,0.1338,1.567
14.845288,0.1164,-1.4546,0.1550,1.467
14.853694,0.0923,-1.3903,0.0786,1.396
14.861673,0.1017,-1.3355,0.0771,1.342
14.869413,0.0657,-1.3143,0.0906,1.319
14.878105,0.0080,-1.2978,0.0976,1.301
14.886141,0.0031,-1.2812,0.0548,1.282
14.895936,-0.0017,-1.2264,0.0239,1.227
14.902456,-0.0540,-1.1763,-0.0168,1.178
14.922881,-0.1444,-1.0975,0.0160,1.107
14.923979,-0.1555,-0.9613,0.0138,0.974
14.930778,-0.1312,-0.8059,-0.0253,0.817
14.934290,-0.1976,-0.6482,-0.1089,0.686
14.943438,-0.1233,-0.4928,-0.0693,0.513
14.952257,-0.0753,-0.3733,-0.0587,0.385
14.960414,-0.0391,-0.2754,0.0587,0.284
14.969308,-0.0124,-0.2086,0.1503,0.257
14.976212,-0.0119,-0.1393,0.1355,0.195
14.984020,0.0459,-0.1370,0.0076,0.145
14.992629,0.0510,-0.1586,-0.0829,0.186
15.000346,0.1348,-0.2018,-0.0290,0.244
15.011674,0.1921,-0.2162,0.0876,0.302
15.017645,0.1681,-0.2042,0.1812,0.321
15.047683,0.1656,-0.1875,0.1448,0.289
15.048205,0.1058,-0.1587,0.1409,0.237
15.048375,0.0576,-0.1276,0.1740,0.223
15.052639,0.0307,-0.1228,0.1537,0.199
15.061984,0.0176,-0.1467,0.1016,0.179
15.065925,-0.0342,-0.1850,0.0648,0.199
15.074092,-0.0411,-0.1898,0.0831,0.211
15.082096,-0.0556,-0.2497,0.0679,0.265
15.090325,-0.0728,-0.2904,0.1000,0.316
15.098297,-0.0232,-0.3120,0.1192,0.335
15.107045,0.0092,-0.3216,0.1593,0.359
15.115035,-0.0108,-0.3168,0.2083,0.379
15.124776,-0.0260,-0.3312,0.1900,0.383
15.131858,-0.0795,-0.3073,0.1360,0.345
15.144302,-0.1520,-0.2858,0.1393,0.352
15.147530,-0.2078,-0.2427,0.1998,0.377
15.158015,-0.1847,-0.2068,0.2818,0.395
15.164537,-0.1712,-0.1876,0.3519,0.434
15.175225,-0.1454,-0.1709,0.3338,0.402
15.180884,-0.0979,-0.1805,0.3043,0.367
15.192156,-0.0429,-0.2332,0.3254,0.403
15.197526,-0.0569,-0.2930,0.2825,0.411
15.208970,-0.1015,-0.3840,0.3073,0.502
15.214340,-0.1076,-0.4462,0.2706,0.533
15.229598,-0.0637,-0.5635,0.2799,0.632
15.230072,-0.0609,-0.6018,0.2778,0.666
15.258085,-0.0104,-0.6760,0.2382,0.717
15.259325,0.0471,-0.7143,0.1634,0.734
15.259715,0.0280,-0.7574,0.1250,0.768
15.267052,0.0260,-0.8029,0.1325,0.814
15.270787,-0.0118,-0.8149,0.1191,0.824
15.279300,-0.0448,-0.8268,0.1325,0.839
15.288133,-0.0661,-0.8292,0.0776,0.835
15.296086,-0.0446,-0.8627,0.1529,0.877
15.304488,0.0557,-0.9274,0.2939,0.974
15.311909,0.0964,-0.9848,0.3955,1.066
15.321091,0.1233,-1.0733,0.3223,1.127
15.337728,0.0959,-1.1499,0.2134,1.173
15.338891,0.0571,-1.2838,0.2003,1.301
15.344567,0.0575,-1.4656,0.1492,1.474
15.352974,0.0105,-1.6592,0.0638,1.660
15.361622,-0.0794,-1.8313,-0.0929,1.835
15.370282,-0.1024,-1.9411,-0.2255,1.957
15.378350,-0.0951,-2.0245,-0.1585,2.033
15.386265,-0.0072,-2.0289,-0.0068,2.029
15.393514,0.0636,-1.9735,0.0818,1.976
15.402926,0.0601,-1.8821,0.0528,1.884
15.412405,0.0406,-1.7476,-0.0147,1.748
15.420254,0.0120,-1.5987,-0.0394,1.599
15.442210,0.0293,-1.5121,0.0172,1.512
15.443692,0.0589,-1.4756,0.0577,1.478
15.444166,0.0986,-1.5325,0.0602,1.537
15.453611,0.1270,-1.6491,0.0763,1.656
15.460515,0.1078,-1.7968,-0.0197,1.800
15.469071,0.0433,-1.9541,-0.0874,1.956
15.476052,-0.0239,-2.0802,-0.1175,2.084
15.484261,-0.0823,-2.1369,-0.0849,2.140
15.492636,-0.0671,-2.1626,-0.0179,2.164
15.500903,0.0263,-2.1261,-0.0526,2.127
15.511265,0.0572,-2.0584,-0.1406,2.064
15.517082,0.0759,-1.9382,-0.0380,1.940
15.527456,0.0965,-1.8586,0.1841,1.870
15.533325,0.1625,-1.8460,0.2041,1.864
15.542037,0.1757,-1.8452,0.1351,1.859
15.549806,0.1457,-1.8468,0.1012,1.855
15.560090,0.1228,-1.8482,0.0375,1.853
15.566307,0.0640,-1.8209,-0.0378,1.822
15.576525,0.0171,-1.7624,-0.0918,1.765
15.583124,-0.0396,-1.6585,-0.1680,1.667
15.591888,-0.0513,-1.4780,-0.1211,1.484
15.598818,0.0086,-1.3071,-0.0085,1.307
15.608833,0.0639,-1.1842,0.0147,1.186
15.616037,0.0814,-1.0659,0.0428,1.070
15.629548,0.1282,-0.9453,0.1141,0.961
15.632044,0.1014,-0.8294,0.0996,0.841
15.656798,0.0989,-0.7517,0.0093,0.758
15.657876,0.1277,-0.7290,-0.1090,0.748
15.658269,0.0992,-0.7445,-0.1314,0.763
15.664960,0.1353,-0.7912,-0.1250,0.812
15.673950,0.1403,-0.8522,-0.0467,0.865
15.680705,0.1217,-0.9131,-0.0567,0.923
15.689983,0.0647,-0.9261,-0.0908,0.933
15.697396,0.0436,-0.8937,-0.1711,0.911
15.705993,0.0126,-0.8086,-0.2138,0.837
15.714262,0.0414,-0.7452,-0.2861,0.799
15.726690,0.0007,-0.6196,-0.2449,0.666
15.730562,0.0175,-0.5323,-0.1805,0.562
15.759973,0.0365,-0.4020,-0.2075,0.454
15.760870,0.0096,-0.2621,-0.1892,0.323
15.761266,0.0757,-0.1270,-0.0771,0.167
15.765925,0.1818,-0.1186,-0.0024,0.217
15.771408,0.2207,-0.0862,-0.0049,0.237
15.780028,0.2093,-0.1302,-0.1188,0.274
15.788267,0.1408,-0.2101,-0.2083,0.328
15.796537,-0.0209,-0.3164,-0.3344,0.461
15.805895,-0.0892,-0.3510,-0.3449,0.500
15.813257,-0.1482,-0.3881,-0.3026,0.514
15.821084,-0.1766,-0.4447,-0.2648,0.547
15.836839,-0.1955,-0.4463,-0.3269,0.587
15.837850,-0.2120,-0.4051,-0.3311,0.565
15.845436,-0.2262,-0.3400,-0.2339,0.471
15.853204,-0.1925,-0.2607,-0.1184,0.345
15.861994,-0.1207,-0.1886,-0.0916,0.242
15.870745,-0.0681,-0.0925,-0.1286,0.172
15.878644,-0.1065,-0.0441,-0.1166,0.164
15.886839,-0.0161,-0.0699,-0.1115,0.133
15.895277,-0.0287,-0.0189,-0.2742,0.276
15.903527,0.0972,-0.1091,-0.3355,0.366
15.912693,-0.0111,-0.0723,-0.2649,0.275
15.920135,-0.0360,-0.0953,-0.2348,0.256
15.942462,-0.0994,-0.0274,-0.3142,0.331
15.943705,-0.1179,0.0119,-0.2569,0.283
15.944066,-0.0271,0.1061,-0.0068,0.110
15.951452,0.0633,0.1764,0.0232,0.189
15.960830,0.0628,0.2971,-0.0913,0.317
15.968623,0.0840,0.3559,-0.3093,0.479
15.977119,0.0789,0.5320,-0.2706,0.602
15.984737,0.0954,0.5933,-0.2356,0.645
15.992789,0.1163,0.6667,-0.2593,0.725
16.001790,-0.0088,0.7019,-0.1628,0.721
16.011713,-0.0483,0.7683,-0.1619,0.787
16.017760,-0.0189,0.8275,-0.1586,0.843
16.041318,0.0150,0.9058,-0.0912,0.911
16.042514,-0.0057,0.9698,-0.0191,0.970
16.042937,-0.0666,1.0123,-0.0423,1.015
16.050624,-0.1171,1.0501,-0.0985,1.061
16.058612,-0.1504,1.0329,-0.0232,1.044
16.066722,-0.1621,0.9511,-0.0195,0.965
16.076516,-0.1448,0.8406,-0.0612,0.855
16.082643,-0.1344,0.6846,-0.1033,0.705
16.091485,-0.2000,0.5692,-0.1368,0.619
16.100114,-0.2981,0.4895,-0.0890,0.580
16.108765,-0.3450,0.4143,-0.0403,0.541
16.116488,-0.3267,0.3772,-0.0391,0.501
16.130481,-0.2652,0.3542,-0.1401,0.464
16.131790,-0.2585,0.4124,-0.0897,0.495
16.155702,-0.1965,0.4465,-0.0021,0.488
16.156839,-0.0842,0.5332,-0.0087,0.540
16.157243,-0.0866,0.5912,-0.1350,0.613
16.164602,-0.0960,0.6323,-0.1396,0.655
16.174340,-0.0644,0.6375,-0.1635,0.661
16.181229,0.0080,0.5852,-0.1473,0.603
16.190585,0.0399,0.5520,-0.0929,0.561
16.197674,0.1390,0.5188,-0.0747,0.542
16.209302,0.1237,0.5000,-0.1041,0.525
16.213886,0.1370,0.4788,-0.1022,0.508
16.229146,0.1766,0.4289,-0.0905,0.473
16.230830,0.2135,0.4222,-0.2316,0.527
16.258758,0.1238,0.4657,-0.2559,0.546
16.259424,0.0983,0.5570,-0.2066,0.602
16.259628,0.0986,0.5787,-0.1580,0.608
16.262979,0.1006,0.7059,-0.1876,0.737
16.272271,0.1403,0.6991,-0.1375,0.726
16.280189,0.1819,0.6829,-0.2271,0.742
16.288810,0.1205,0.6789,-0.4016,0.798
16.296915,0.0347,0.6964,-0.3390,0.775
16.309603,0.0419,0.7235,-0.2523,0.767
16.313051,0.0773,0.7722,-0.2487,0.815
16.323025,0.0789,0.7971,-0.2857,0.850
16.341894,0.0089,0.8339,-0.2984,0.886
16.343193,-0.0087,0.8851,-0.2633,0.923
16.350322,-0.0674,0.9148,-0.2351,0.947
16.353299,-0.0785,0.9183,-0.2275,0.949
16.362006,-0.1188,0.8429,-0.1661,0.867
16.370346,-0.0018,0.7845,-0.1227,0.794
16.378575,0.0454,0.7861,-0.1331,0.799
16.388071,0.0018,0.7473,-0.3001,0.805
16.395300,-0.1038,0.7779,-0.4549,0.907
16.403522,-0.1471,0.9089,-0.3429,0.983
16.412151,-0.1643,1.0780,-0.3737,1.153
16.418550,-0.1910,1.2301,-0.4753,1.333
16.439314,-0.1530,1.3126,-0.4971,1.412
16.440554,-0.0743,1.4068,-0.5152,1.500
16.447918,-0.0478,1.4530,-0.5032,1.538
16.451252,-0.1001,1.4895,-0.5828,1.603
16.463100,-0.1331,1.5474,-0.4050,1.605
16.467984,-0.0993,1.5454,-0.2992,1.577
16.477546,-0.0823,1.4789,-0.4488,1.548
16.484950,-0.0749,1.4316,-0.6006,1.554
16.494307,0.0021,1.3794,-0.6550,1.527
16.500041,0.0817,1.3415,-0.5542,1.454
16.508965,0.0420,1.3418,-0.4706,1.423
16.516972,0.0690,1.3350,-0.6067,1.468
16.525339,0.0596,1.3761,-0.6519,1.524
16.533734,0.0571,1.4052,-0.5633,1.515
16.547569,0.1330,1.4390,-0.6972,1.605
16.550515,0.1746,1.4968,-0.4745,1.580
16.558185,0.2347,1.5331,-0.2464,1.570
16.567230,0.2729,1.5818,-0.2674,1.627
16.574910,0.2291,1.6045,-0.4774,1.690
16.582704,0.2304,1.5438,-0.3813,1.607
16.591392,0.2287,1.4738,-0.3889,1.541
16.600072,0.1665,1.3754,-0.3680,1.433
16.609262,0.0845,1.2772,-0.2768,1.310
16.615613,0.0427,1.2127,-0.3858,1.273
