time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
36.988021,-0.0280,0.0498,0.1519,0.162
36.995296,-0.0262,0.0422,0.1926,0.199
37.005461,-0.0050,0.0097,0.1663,0.167
37.012049,0.0283,-0.0333,0.1112,0.119
37.020369,0.0419,-0.0600,0.0633,0.097
37.028590,0.0648,-0.1036,0.0154,0.123
37.042708,0.0613,-0.1112,-0.0182,0.128
37.045249,0.0481,-0.1213,-0.0469,0.139
37.070733,0.0298,-0.0882,-0.0397,0.101
37.071916,-0.0176,-0.0550,-0.0349,0.068
37.072519,-0.0176,-0.0193,-0.0110,0.028
37.078367,-0.0105,0.0189,-0.0014,0.022
37.086741,-0.0012,0.0690,0.0153,0.071
37.093910,0.0223,0.0782,0.0249,0.085
37.106250,0.0362,0.0947,0.0034,0.101
37.110490,0.0428,0.1135,0.0273,0.124
37.122687,0.0352,0.1132,0.0273,0.122
37.127204,0.0346,0.1130,0.0369,0.124
37.143827,0.0246,0.1245,0.0393,0.133
37.144654,0.0170,0.1166,0.0345,0.123
37.172009,0.0430,0.1160,0.0297,0.127
37.173366,0.0400,0.1055,0.0392,0.119
37.173729,0.0441,0.0927,0.0297,0.107
37.178531,0.0410,0.0608,0.0344,0.081
37.183709,0.0309,0.0388,0.0560,0.075
37.192170,0.0305,0.0169,0.0584,0.068
37.200470,0.0254,0.0047,0.0727,0.077
37.209712,0.0229,-0.0289,0.0560,0.067
37.217833,0.0156,-0.0481,0.0632,0.081
37.225286,0.0108,-0.0434,0.0368,0.058
37.234059,-0.0130,-0.0630,-0.0182,0.067
37.256637,-0.0271,-0.0445,0.1374,0.147
37.257296,-0.0134,-0.0650,0.0631,0.092
37.257612,0.0063,-0.0428,-0.0518,0.067
37.265680,0.0045,-0.0017,-0.1188,0.119
37.273908,0.0040,0.0232,-0.0997,0.102
37.282335,-0.0101,0.0515,-0.1093,0.121
37.290644,-0.0313,0.0617,-0.0518,0.086
37.300881,-0.0217,0.0723,-0.0015,0.075
37.308778,-0.0291,0.0778,-0.0015,0.083
37.315053,-0.0007,0.0713,-0.0183,0.074
37.323206,0.0064,0.0454,-0.0111,0.047
37.330949,0.0133,0.0294,0.0129,0.035
37.339155,0.0064,0.0042,0.0392,0.040
37.347175,-0.0001,-0.0018,0.0823,0.082
37.366465,-0.0209,-0.0083,0.0991,0.102
37.366966,-0.0032,-0.0198,0.0775,0.080
37.372382,-0.0289,-0.0268,0.0536,0.067
37.380315,-0.0114,-0.0148,0.0129,0.023
37.388748,-0.0015,-0.0076,0.0009,0.008
37.396703,0.0082,0.0164,-0.0039,0.019
37.404915,0.0200,0.0334,0.0225,0.045
37.412833,0.0459,0.0526,0.0297,0.076
37.423748,0.0623,0.0644,0.0321,0.095
37.429642,0.0599,0.0761,0.0081,0.097
37.453806,0.0720,0.0688,0.0225,0.102
37.454501,0.0724,0.0664,0.0368,0.105
37.454773,0.0726,0.0709,0.0296,0.106
37.462308,0.0462,0.0658,-0.0015,0.080
37.470761,0.0434,0.0584,-0.0111,0.074
37.479292,0.0452,0.0603,-0.0039,0.076
37.486704,0.0253,0.0671,0.0033,0.072
37.494729,-0.0018,0.0524,0.0129,0.054
37.503952,-0.0169,0.0565,0.0129,0.060
37.511467,-0.0200,0.0392,0.0033,0.044
37.520451,-0.0253,0.0222,0.0177,0.038
37.527892,-0.0281,0.0077,0.0272,0.040
37.541463,-0.0215,0.0124,0.0392,0.046
37.545437,-0.0196,0.0002,0.0560,0.059
37.571845,-0.0059,-0.0120,0.0464,0.048
37.572601,0.0006,-0.0051,0.0344,0.035
37.572901,0.0262,-0.0031,0.0296,0.040
37.579621,0.0258,-0.0056,0.0320,0.042
37.585244,0.0205,0.0039,0.0273,0.034
37.593851,0.0488,0.0062,0.0225,0.054
37.603947,0.0342,0.0276,0.0081,0.045
37.609937,0.0484,0.0107,0.0129,0.051
37.621482,0.0293,0.0110,0.0105,0.033
37.626844,0.0366,0.0232,0.0201,0.048
37.641178,0.0320,0.0186,-0.0015,0.037
37.643052,0.0108,0.0166,0.0009,0.020
37.669966,0.0062,0.0145,-0.0062,0.017
37.670733,0.0017,0.0246,0.0057,0.025
37.671086,0.0115,0.0225,-0.0062,0.026
37.677817,0.0022,0.0375,0.0057,0.038
37.683499,-0.0002,0.0286,0.0057,0.029
37.695402,-0.0193,0.0243,0.0153,0.035
37.701241,-0.0050,0.0391,-0.0014,0.039
37.708622,-0.0029,0.0346,0.0034,0.035
37.717524,-0.0178,0.0349,-0.0038,0.039
37.726724,-0.0039,0.0326,-0.0134,0.035
37.732831,0.0004,0.0373,-0.0230,0.044
37.757795,0.0117,0.0373,-0.0182,0.043
37.758545,0.0160,0.0516,-0.0062,0.054
37.758814,0.0109,0.0492,0.0321,0.060
37.766710,0.0113,0.0469,0.0537,0.072
37.773117,0.0048,0.0350,0.0944,0.101
37.781502,0.0223,0.0278,0.0991,0.105
37.790665,0.0179,0.0199,0.0513,0.058
37.798167,0.0421,-0.0000,-0.0086,0.043
37.806308,0.0279,0.0017,-0.0206,0.035
37.814613,0.0333,0.0108,0.0153,0.038
37.823488,0.0214,0.0174,0.0297,0.040
37.830675,0.0219,0.0310,-0.1355,0.141
37.846593,0.0337,0.0502,-0.3270,0.333
37.847402,-0.0041,0.0873,0.0561,0.104
37.855340,-0.0541,0.0764,0.4104,0.421
37.863797,-0.0453,0.0844,0.0968,0.136
37.872028,-0.0607,0.0679,0.0896,0.128
37.880717,-0.0489,0.0458,0.0680,0.095
37.889108,-0.0079,0.0471,-0.0541,0.072
37.897185,0.0354,0.0319,-0.1906,0.196
37.905021,0.0450,0.0300,-0.1786,0.187
37.913793,0.0325,0.0487,-0.1188,0.132
37.924378,0.0099,0.0566,-0.0134,0.059
37.929199,-0.0035,0.0622,0.0752,0.098
37.953006,-0.0145,0.0287,0.1351,0.139
37.953911,-0.0012,0.0109,0.1303,0.131
37.954262,0.0196,-0.0124,0.1016,0.104
37.962312,0.0523,-0.0482,0.0704,0.100
37.970771,0.0773,-0.0745,0.0393,0.114
37.978979,0.0829,-0.0914,0.0082,0.124
37.988093,0.0692,-0.1108,-0.0062,0.131
37.995228,0.0554,-0.0918,-0.0325,0.112
38.004737,0.0225,-0.0609,-0.0325,0.073
38.011707,0.0107,-0.0444,-0.0182,0.049
38.019769,-0.0110,0.0054,0.0153,0.020
38.028521,-0.0067,0.0311,0.0489,0.058
38.042620,0.0044,0.0615,0.0536,0.082
38.044925,0.0108,0.0698,0.0441,0.083
38.071784,0.0221,0.0758,0.0680,0.104
38.072792,0.0240,0.0747,0.0656,0.102
38.073128,0.0187,0.0876,0.0392,0.098
38.080009,0.0253,0.0934,0.0464,0.107
38.085552,0.0032,0.0968,0.0488,0.108
38.093935,0.0314,0.0882,0.0416,0.102
38.101746,0.0186,0.0988,0.0392,0.108
38.109928,0.0179,0.0877,0.0344,0.096
38.124168,0.0220,0.0863,0.0344,0.095
38.126269,0.0284,0.0728,0.0415,0.089
38.153869,0.0203,0.0548,0.0750,0.095
38.154767,0.0218,0.0319,0.0703,0.080
38.155107,0.0140,0.0044,0.0559,0.058
38.159733,0.0205,-0.0135,0.0846,0.088
38.166929,0.0149,-0.0243,0.0774,0.082
38.175253,-0.0147,-0.0498,0.0032,0.052
38.183155,-0.0129,-0.0612,0.0965,0.115
38.191797,-0.0136,-0.0611,0.0989,0.117
38.199546,-0.0007,-0.0566,-0.0352,0.067
38.208085,0.0140,-0.0259,-0.1022,0.106
38.216095,0.0290,0.0071,-0.1310,0.134
38.224390,0.0260,0.0387,-0.1549,0.162
38.232358,0.0139,0.0594,-0.1477,0.160
38.245897,0.0021,0.0860,-0.0855,0.121
38.248534,-0.0169,0.0893,-0.0256,0.094
38.257184,-0.0121,0.0926,-0.0065,0.094
38.265669,0.0068,0.0695,-0.0041,0.070
38.273708,0.0038,0.0416,0.0151,0.044
38.282303,0.0203,0.0112,0.0654,0.069
38.290406,0.0085,-0.0169,0.0798,0.082
38.298528,-0.0078,-0.0331,0.0989,0.105
38.306298,-0.0165,-0.0376,0.0965,0.105
38.314877,-0.0299,-0.0472,0.0582,0.081
38.324638,-0.0149,-0.0472,0.0079,0.050
38.330738,-0.0098,-0.0402,0.0151,0.044
38.350356,0.0046,-0.0044,0.0247,0.025
38.350878,0.0091,0.0124,0.0295,0.033
38.355703,0.0230,0.0241,0.0319,0.046
38.363369,0.0443,0.0499,0.0199,0.070
38.372041,0.0397,0.0638,0.0175,0.077
38.380406,0.0543,0.0660,0.0007,0.085
38.388521,0.0475,0.0706,0.0055,0.085
38.396029,0.0380,0.0728,0.0223,0.085
38.404370,0.0498,0.0771,0.0079,0.092
38.412734,0.0281,0.0788,0.0055,0.084
38.421203,0.0325,0.0732,-0.0065,0.080
38.429347,0.0413,0.0818,0.0055,0.092
38.440681,0.0282,0.0830,-0.0041,0.088
38.445962,0.0317,0.0674,-0.0065,0.075
38.467323,0.0186,0.0828,-0.0185,0.087
38.468136,-0.0063,0.0576,-0.0017,0.058
38.474757,-0.0000,0.0375,0.0007,0.038
38.478169,-0.0106,0.0178,0.0342,0.040
38.486881,-0.0236,0.0101,0.0366,0.045
38.494821,-0.0223,0.0023,0.0318,0.039
38.504156,-0.0233,-0.0078,0.0318,0.040
38.511731,0.0021,-0.0059,0.0055,0.008
38.521414,0.0012,0.0010,0.0175,0.018
38.528563,0.0003,0.0127,0.0199,0.024
38.538579,0.0354,0.0054,0.0271,0.045
38.544700,0.0227,0.0124,0.0151,0.030
38.570705,0.0314,0.0241,0.0151,0.042
38.571567,0.0283,0.0095,-0.0016,0.030
38.571929,0.0206,0.0191,-0.0016,0.028
38.577023,0.0275,0.0168,0.0008,0.032
38.587444,0.0366,0.0124,0.0199,0.044
38.593278,0.0314,0.0103,0.0247,0.041
38.604720,0.0238,0.0179,0.0104,0.031
38.609578,0.0065,0.0230,0.0104,0.026
38.620800,0.0276,0.0210,0.0008,0.035
38.626319,0.0029,0.0261,-0.0016,0.026
38.642007,0.0093,0.0335,-0.0159,0.038
38.642705,0.0083,0.0266,-0.0255,0.038
38.671239,0.0144,0.0362,-0.0231,0.045
38.672369,0.0088,0.0362,0.0008,0.037
38.672719,0.0084,0.0389,0.0296,0.050
38.678511,0.0012,0.0318,0.0535,0.062
38.683339,-0.0058,0.0173,0.0846,0.087
38.691911,-0.0029,0.0289,0.0822,0.087
38.700377,0.0212,0.0088,0.0511,0.056
38.708447,0.0068,0.0147,0.0008,0.016
38.716613,0.0234,0.0085,-0.0064,0.026
38.725154,0.0397,0.0143,0.0247,0.049
38.732351,0.0336,0.0341,0.0295,0.056
38.754161,0.0448,0.0469,-0.0518,0.083
38.754828,0.0579,0.0482,-0.3056,0.315
38.761670,0.0301,0.1056,-0.1978,0.226
38.765373,-0.0344,0.1185,0.3027,0.327
38.774505,-0.0510,0.1144,0.1183,0.172
38.782331,-0.0478,0.1247,0.0130,0.134
38.790291,-0.0455,0.1087,0.1207,0.169
38.798992,-0.0253,0.0915,0.1039,0.141
38.806611,0.0184,0.0713,-0.0662,0.099
38.814633,0.0498,0.0424,-0.1452,0.159
38.822314,0.0613,0.0340,-0.1404,0.157
38.830856,0.0408,0.0248,-0.0470,0.067
38.839552,0.0173,0.0257,0.0655,0.072
38.846967,0.0006,-0.0072,0.1517,0.152
38.870332,-0.0111,-0.0222,0.1996,0.201
38.871224,-0.0055,-0.0437,0.1613,0.167
38.878325,-0.0021,-0.0659,0.0583,0.088
38.879749,0.0301,-0.0812,0.0128,0.088
38.887753,0.0360,-0.0986,-0.0470,0.115
38.896497,0.0372,-0.0964,-0.0494,0.115
38.905203,0.0360,-0.0675,-0.0614,0.098
38.913062,0.0179,-0.0332,-0.0542,0.066
38.921800,0.0210,-0.0109,-0.0566,0.061
38.930239,0.0045,0.0378,-0.0111,0.040
38.938955,0.0163,0.0387,0.0056,0.042
38.946132,0.0060,0.0827,0.0200,0.085
38.958921,0.0147,0.0906,0.0272,0.096
38.962336,0.0090,0.1058,0.0559,0.120
38.986874,0.0107,0.0968,0.0584,0.114
38.988052,0.0267,0.1043,0.0560,0.121
38.988572,0.0355,0.0925,0.0584,0.115
38.995105,0.0418,0.0967,0.0536,0.118
39.003052,0.0456,0.0770,0.0297,0.094
39.011844,0.0449,0.0931,0.0129,0.104
39.022084,0.0559,0.0802,0.0344,0.104
39.028042,0.0500,0.0674,0.0464,0.096
39.038915,0.0583,0.0735,0.0488,0.106
39.044468,0.0594,0.0581,0.0560,0.100
39.059753,0.0508,0.0357,0.0417,0.075
39.060653,0.0497,0.0180,0.0512,0.074
39.090805,0.0465,0.0030,0.0584,0.075
39.091708,0.0217,-0.0048,0.0608,0.065
39.092085,-0.0169,-0.0226,0.0488,0.056
39.096440,-0.0210,-0.0291,0.2116,0.215
39.102326,-0.0086,-0.0460,0.0512,0.069
39.109812,0.0268,-0.0271,-0.0829,0.091
39.117963,0.0121,0.0066,-0.0901,0.091
39.126080,0.0172,0.0263,-0.0853,0.091
39.143130,0.0050,0.0419,-0.1595,0.165
39.143760,-0.0123,0.0583,-0.1236,0.137
39.151254,-0.0146,0.0732,-0.0398,0.085
39.170686,-0.0495,0.0767,0.0080,0.092
39.172020,-0.0317,0.0564,0.0344,0.073
39.179862,-0.0210,0.0454,0.0176,0.053
39.183697,-0.0150,0.0272,0.0272,0.041
39.191706,-0.0135,-0.0126,0.0511,0.054
39.200485,-0.0192,-0.0188,0.0870,0.091
39.207925,-0.0367,-0.0300,0.0870,0.099
39.217201,-0.0379,-0.0319,0.0655,0.082
39.224339,-0.0274,-0.0365,0.0247,0.052
39.233105,-0.0247,-0.0342,-0.0136,0.044
39.242724,-0.0079,-0.0247,-0.0184,0.032
39.248930,0.0017,0.0041,-0.0064,0.008
39.271407,0.0280,0.0281,0.0128,0.042
39.272966,0.0354,0.0452,0.0128,0.059
39.279267,0.0572,0.0406,0.0200,0.073
39.281317,0.0670,0.0598,0.0176,0.092
39.289685,0.0576,0.0766,0.0271,0.100
39.297741,0.0624,0.0570,0.0056,0.085
39.306154,0.0504,0.0683,-0.0279,0.089
39.314855,0.0455,0.0845,-0.0519,0.109
39.322387,0.0450,0.0962,-0.0399,0.113
39.330458,0.0393,0.1102,-0.0303,0.121
39.341465,0.0215,0.1074,0.0152,0.111
39.348422,0.0157,0.0898,0.0319,0.097
39.372074,0.0054,0.0697,0.0415,0.081
39.372573,0.0118,0.0593,0.0224,0.064
39.372713,-0.0031,0.0488,0.0343,0.060
39.379132,-0.0062,0.0264,0.0271,0.038
39.388091,-0.0022,0.0088,0.0272,0.029
39.395983,-0.0055,-0.0014,0.0248,0.025
39.404426,-0.0087,0.0051,0.0296,0.031
39.412082,0.0098,-0.0026,0.0296,0.031
39.420564,0.0019,-0.0101,0.0224,0.025
39.428711,0.0299,0.0040,0.0368,0.048
39.437434,0.0387,0.0086,0.0296,0.050
39.445299,0.0357,0.0062,0.0176,0.040
39.460620,0.0231,0.0155,0.0224,0.036
39.461244,0.0296,0.0179,0.0152,0.038
39.469559,0.0051,0.0274,0.0176,0.033
39.477707,0.0044,0.0106,0.0033,0.012
39.486645,0.0158,0.0248,-0.0135,0.032
39.494379,0.0104,0.0200,-0.0159,0.028
39.502795,0.0146,0.0273,-0.0135,0.034
39.511738,0.0049,0.0300,0.0081,0.031
39.519774,-0.0021,0.0303,0.0632,0.070
39.528721,0.0011,0.0234,0.0823,0.086
39.537137,-0.0075,0.0162,0.0727,0.075
39.543459,0.0075,-0.0032,0.0224,0.024
39.558506,0.0030,-0.0064,-0.0398,0.040
39.559607,0.0222,-0.0094,-0.0422,0.049
39.586027,0.0053,0.0020,-0.0063,0.008
39.586920,0.0210,-0.0009,0.0057,0.022
39.587286,0.0193,0.0269,-0.0111,0.035
39.593959,0.0461,0.0332,-0.2169,0.224
39.602740,0.0438,0.0600,-0.3126,0.321
39.609553,-0.0154,0.0876,0.1112,0.142
39.621092,-0.0705,0.0935,0.2405,0.267
39.625575,-0.0556,0.1114,0.0274,0.128
39.634169,-0.0422,0.1056,0.0705,0.134
39.641828,-0.0176,0.0850,0.1591,0.181
39.651151,0.0141,0.0609,-0.0038,0.063
39.658613,0.0265,0.0559,-0.1187,0.134
39.667745,0.0483,0.0566,-0.1307,0.150
39.689232,0.0381,0.0520,-0.0589,0.087
39.689981,0.0299,0.0556,0.0297,0.070
39.697901,0.0258,0.0544,0.1255,0.139
39.698965,-0.0050,0.0281,0.2021,0.204
39.707446,-0.0091,-0.0138,0.2021,0.203
39.715815,0.0039,-0.0305,0.1494,0.153
39.723492,0.0054,-0.0717,0.0512,0.088
39.732689,0.0070,-0.0914,-0.0086,0.092
39.740116,0.0277,-0.0867,-0.0111,0.092
39.748328,-0.0040,-0.0815,-0.0230,0.085
39.767093,-0.0046,-0.0594,-0.0374,0.070
39.768050,-0.0099,-0.0346,-0.0303,0.047
39.774923,-0.0109,0.0046,-0.0350,0.037
39.781469,-0.0055,0.0367,-0.0231,0.044
39.789065,0.0043,0.0639,-0.0159,0.066
39.797550,0.0090,0.0745,0.0009,0.075
39.805818,0.0324,0.0848,0.0057,0.091
39.814109,0.0080,0.0857,0.0392,0.095
39.822966,0.0126,0.0886,0.0320,0.095
39.831546,0.0196,0.0862,0.0296,0.093
39.839627,0.0290,0.0912,0.0201,0.098
39.846885,0.0263,0.0865,0.0201,0.093
39.867825,0.0427,0.0812,0.0225,0.094
39.868868,0.0635,0.0807,0.0081,0.103
39.873791,0.0796,0.0754,0.0321,0.114
39.879485,0.0668,0.0582,0.0273,0.093
39.888534,0.0634,0.0551,0.0392,0.093
39.896549,0.0600,0.0378,0.0584,0.092
39.905236,0.0617,0.0204,0.0393,0.076
39.912735,0.0539,-0.0041,0.0488,0.073
39.922384,0.0345,-0.0140,0.0704,0.080
39.929127,0.0057,-0.0407,0.0201,0.046
39.938598,0.0035,-0.0245,0.0919,0.095
39.946595,-0.0241,-0.0496,0.1853,0.193
39.959190,0.0004,-0.0299,0.0272,0.040
39.962405,0.0215,-0.0032,-0.1045,0.107
39.986517,0.0167,0.0290,-0.0398,0.052
39.987851,0.0047,0.0398,-0.1332,0.139
39.988173,-0.0076,0.0634,-0.1571,0.170
39.995896,-0.0195,0.0761,-0.0925,0.121
40.002854,-0.0502,0.0751,-0.0039,0.090
40.011335,-0.0469,0.0721,0.0440,0.097
40.021800,-0.0318,0.0616,0.0440,0.082
40.027231,-0.0190,0.0315,0.0296,0.047
40.038781,-0.0012,0.0061,0.0320,0.033
40.043890,-0.0236,-0.0337,0.0607,0.073
40.059729,-0.0196,-0.0374,0.0583,0.072
40.060597,-0.0325,-0.0580,0.0583,0.088
40.088612,-0.0315,-0.0595,0.0463,0.082
40.089337,-0.0308,-0.0517,0.0104,0.061
40.089683,-0.0135,-0.0394,0.0009,0.042
40.095627,-0.0157,-0.0225,0.0152,0.031
40.102927,0.0182,-0.0081,0.0272,0.034
40.109523,0.0307,0.0205,0.0200,0.042
40.117456,0.0456,0.0397,-0.0016,0.061
40.125342,0.0583,0.0614,-0.0016,0.085
40.134321,0.0707,0.0686,-0.0064,0.099
40.141567,0.0735,0.0662,0.0080,0.099
40.150416,0.0643,0.0803,-0.0016,0.103
40.168744,0.0619,0.0777,-0.0303,0.104
40.169560,0.0569,0.0821,-0.0303,0.104
40.179027,0.0468,0.0961,-0.0351,0.112
40.182336,0.0269,0.0980,-0.0207,0.104
40.190735,0.0188,0.0856,0.0152,0.089
40.199244,0.0132,0.0827,0.0128,0.085
40.207044,0.0055,0.0727,0.0272,0.078
40.215499,0.0098,0.0578,0.0128,0.060
40.223254,-0.0049,0.0358,0.0320,0.048
40.231699,-0.0199,0.0068,0.0296,0.036
40.241727,-0.0134,-0.0077,0.0439,0.047
40.248782,-0.0020,-0.0125,0.0272,0.030
40.268807,0.0141,-0.0076,0.0224,0.028
40.269636,0.0040,-0.0075,0.0416,0.042
40.278268,0.0274,-0.0169,0.0344,0.047
40.280102,0.0270,0.0024,0.0368,0.046
40.289709,0.0388,-0.0119,0.0296,0.050
40.296973,0.0291,0.0028,0.0248,0.038
40.306145,0.0338,0.0029,0.0081,0.035
40.313415,0.0244,0.0151,0.0129,0.031
40.321654,0.0292,0.0106,0.0296,0.043
40.329958,0.0197,0.0109,0.0152,0.027
40.341399,0.0292,0.0063,0.0105,0.032
40.346859,0.0028,0.0209,0.0153,0.026
40.370393,0.0052,0.0115,0.0081,0.015
40.371345,0.0002,0.0189,-0.0063,0.020
40.371687,-0.0047,0.0310,-0.0350,0.047
40.378593,-0.0049,0.0407,-0.0206,0.046
40.387054,-0.0073,0.0552,-0.0183,0.059
40.395163,-0.0045,0.0220,-0.0063,0.023
40.403562,-0.0228,0.0297,0.0464,0.060
40.411533,-0.0004,0.0301,0.0775,0.083
40.421005,-0.0045,0.0064,0.0583,0.059
40.427770,0.0127,0.0015,0.0081,0.015
40.436920,0.0080,0.0059,-0.0398,0.041
40.443961,0.0294,0.0081,-0.0326,0.045
40.453948,0.0269,0.0127,0.0152,0.033
40.460317,0.0237,0.0193,0.0344,0.046
40.469003,0.0330,0.0379,-0.1691,0.176
40.477136,0.0511,0.0618,-0.4013,0.409
40.485903,0.0249,0.0969,0.0609,0.117
40.495228,-0.0399,0.0959,0.3961,0.409
40.502772,-0.0507,0.0993,0.1279,0.170
40.510362,-0.0471,0.0903,0.1183,0.156
40.521457,-0.0139,0.0735,0.0968,0.122
40.526636,-0.0016,0.0587,-0.0565,0.081
40.537105,0.0369,0.0462,-0.1547,0.166
40.544483,0.0347,0.0540,-0.1523,0.165
40.557807,0.0202,0.0538,-0.1116,0.126
40.559847,-0.0211,0.0551,0.0273,0.065
40.567570,-0.0077,0.0635,0.1183,0.134
40.588024,-0.0159,0.0375,0.1829,0.187
40.589012,-0.0262,0.0125,0.2069,0.209
40.595821,-0.0002,-0.0256,0.1494,0.152
40.601323,0.0255,-0.0639,0.0895,0.113
40.608406,0.0486,-0.1051,0.0153,0.117
40.617206,0.0454,-0.1126,-0.0183,0.123
40.624879,0.0421,-0.1201,-0.0494,0.136
40.633785,0.0006,-0.0911,-0.0662,0.113
40.641268,0.0019,-0.0665,-0.0542,0.086
40.650075,-0.0139,-0.0154,-0.0279,0.035
40.666608,-0.0086,-0.0028,-0.0183,0.020
40.667505,-0.0061,0.0507,0.0009,0.051
40.674390,0.0078,0.0800,0.0057,0.081
40.681927,0.0194,0.0832,0.0320,0.091
40.690184,0.0286,0.0932,0.0368,0.104
40.698889,0.0355,0.1033,0.0320,0.114
40.707061,0.0232,0.1059,0.0512,0.120
40.715484,0.0252,0.1058,0.0129,0.110
40.723219,0.0321,0.1008,0.0177,0.107
40.732512,0.0506,0.0982,0.0057,0.111
40.740680,0.0523,0.1049,0.0273,0.120
40.747935,0.0613,0.0877,0.0273,0.110
40.769499,0.0772,0.0778,0.0153,0.111
40.770387,0.0764,0.0536,0.0416,0.102
40.777730,0.0612,0.0463,0.0440,0.089
40.780181,0.0394,0.0176,0.0560,0.071
40.788157,0.0346,-0.0062,0.0560,0.066
40.797467,0.0252,-0.0199,0.0680,0.075
40.805644,0.0064,-0.0290,0.0704,0.076
40.813706,0.0023,-0.0453,0.0009,0.045
40.821678,-0.0282,-0.0523,0.0488,0.077
40.830731,-0.0275,-0.0694,0.1470,0.165
40.841730,-0.0062,-0.0343,0.0153,0.038
40.846317,0.0020,-0.0166,-0.0901,0.092
40.870135,-0.0110,0.0180,-0.1308,0.132
40.870977,-0.0085,0.0415,-0.1188,0.126
40.871344,-0.0200,0.0494,-0.0853,0.101
40.878628,-0.0486,0.0700,-0.0254,0.089
40.887468,-0.0488,0.0694,0.0177,0.087
40.896022,-0.0396,0.0493,0.0010,0.063
40.904364,-0.0184,0.0433,0.0034,0.047
40.912040,-0.0041,0.0205,-0.0014,0.021
40.921614,0.0053,0.0076,0.0154,0.018
40.928550,-0.0109,-0.0123,0.0705,0.072
40.938558,-0.0340,-0.0155,0.0896,0.097
40.944560,-0.0162,-0.0287,0.0896,0.096
40.959006,-0.0080,-0.0304,0.0633,0.071
40.961181,-0.0094,-0.0323,0.0274,0.043
40.990167,-0.0086,-0.0200,0.0106,0.024
40.990945,-0.0030,-0.0026,0.0178,0.018
40.991259,0.0093,0.0147,0.0154,0.023
40.997036,0.0188,0.0366,0.0130,0.043
41.001786,0.0428,0.0632,0.0011,0.076
41.010078,0.0574,0.0706,0.0082,0.091
41.021414,0.0673,0.0756,0.0130,0.102
41.026531,0.0604,0.0832,0.0226,0.105
41.035328,0.0680,0.0786,0.0130,0.105
41.043135,0.0633,0.0714,-0.0085,0.096
41.051726,0.0416,0.0759,-0.0325,0.092
41.060437,0.0386,0.0662,-0.0181,0.079
41.087198,0.0260,0.0732,-0.0181,0.080
41.088222,0.0157,0.0706,-0.0013,0.072
41.088819,-0.0185,0.0585,0.0202,0.065
41.094534,-0.0118,0.0535,0.0154,0.057
41.099826,-0.0194,0.0317,0.0178,0.041
41.108460,-0.0173,0.0174,0.0154,0.029
41.116867,-0.0273,0.0079,0.0442,0.053
41.124830,-0.0156,0.0008,0.0346,0.038
41.133614,-0.0016,-0.0159,0.0394,0.042
41.141709,0.0051,-0.0183,0.0370,0.042
41.149328,0.0119,-0.0184,0.0370,0.043
41.167720,0.0187,-0.0210,0.0346,0.045
41.168690,0.0280,-0.0067,0.0394,0.049
41.175406,0.0302,0.0004,0.0442,0.054
41.181641,0.0347,0.0096,0.0466,0.059
41.190466,0.0466,0.0093,0.0226,0.053
41.199120,0.0298,0.0186,0.0274,0.045
41.207974,0.0181,0.0065,0.0083,0.021
41.216052,0.0161,0.0137,0.0059,0.022
41.222887,-0.0050,0.0211,0.0202,0.030
41.232478,0.0124,0.0140,-0.0061,0.020
41.240055,0.0058,0.0166,0.0035,0.018
41.247224,0.0014,0.0267,-0.0085,0.028
41.264973,0.0090,0.0318,0.0059,0.034
41.265801,0.0142,0.0442,0.0059,0.047
41.272230,0.0073,0.0350,0.0083,0.037
41.280229,-0.0043,0.0283,-0.0109,0.031
41.289006,-0.0114,0.0384,-0.0037,0.040
41.297675,-0.0091,0.0317,0.0035,0.033
41.305551,0.0003,0.0298,0.0179,0.035
41.313361,-0.0073,0.0253,0.0107,0.028
41.321817,-0.0101,0.0208,0.0131,0.027
41.329500,-0.0083,0.0306,0.0107,0.033
41.337833,0.0031,0.0450,0.0011,0.045
41.345556,0.0071,0.0380,-0.0132,0.041
41.366898,0.0161,0.0476,-0.0036,0.050
41.367969,0.0159,0.0620,-0.0013,0.064
41.374621,0.0258,0.0527,0.0514,0.078
41.378389,0.0194,0.0411,0.1041,0.114
41.391291,0.0083,0.0222,0.1161,0.118
41.395982,0.0283,0.0078,0.0801,0.085
41.403508,0.0241,0.0026,0.0227,0.033
41.411766,0.0269,-0.0028,-0.0180,0.033
41.419798,0.0250,0.0017,0.0011,0.025
41.428127,0.0256,0.0134,0.0394,0.049
41.441317,0.0250,0.0203,-0.0276,0.042
41.443650,0.0190,0.0251,-0.2958,0.297
41.451675,0.0089,0.0478,-0.2358,0.241
41.459768,-0.0360,0.0666,0.3173,0.326
41.469764,-0.0708,0.0682,0.2622,0.280
41.477442,-0.0595,0.0715,0.1377,0.166
41.498463,-0.0624,0.0452,0.1018,0.128
41.499027,-0.0028,0.0372,-0.0132,0.040
41.504102,0.0163,0.0263,-0.1688,0.172
41.509487,0.0402,0.0454,-0.2024,0.211
41.518080,0.0400,0.0350,-0.1377,0.148
41.525984,0.0369,0.0591,-0.0731,0.101
41.536505,0.0121,0.0696,0.0443,0.083
41.542730,-0.0079,0.0582,0.1305,0.143
41.552594,-0.0109,0.0601,0.1592,0.171
41.559259,0.0007,0.0298,0.1329,0.136
41.572660,0.0267,-0.0058,0.1018,0.105
41.575232,0.0571,-0.0392,0.0778,0.104
